1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
816812.197,800380.614,728702.395,895949.25,1041231.512,840263.939,811270.054,664114.316,671379.935,634902.331,782789.955,653465.431,857674.914,755169.378,684264.734,837171.419,936658.473,824761.338,761077.441,731096.663,794109.039,703269.233,729487.06,703200.205,774157.052,833663.9,732324.895,703393.611,775206.833,819938.021,874341.682,906247.537,644579.963,870660.329,885700.125,1123961.539,910030.571,873671.388,720272.756,788888.575,704240.583,747209.421,662220.78,741845.928,551320.03,735034.374,780077.857,812412.259,
801426.297,765304.866,717526.692,867207.457,1014733.696,787754.039,805484.881,650336.133,652730.535,624961.64,764169.777,641382.027,832978.249,740493.097,668102.176,820400.078,918484.063,801487.587,752779.312,716754.69,781008.639,690696.376,709360.691,680267.609,757510.774,820340.281,725041.65,689239.777,756159.379,810099.046,865319.113,894454.484,623800.177,864641.511,874588.199,1103420.06,894957.487,856239.475,709500.552,770391.561,691482.507,738810.242,647283.704,724579.006,544834.984,725121.48,761269.448,786954.296,
785919.308,740163.315,707669.58,852966.151,984739.483,756037.484,791375.408,628994.129,642767.788,612436.76,745942.27,625532.954,815096.912,722815.268,645615.065,803485.171,900403.508,779204.507,745088.299,703945.784,769051.575,672952.589,692652.295,667434.206,745451.329,807849.614,717254.985,678456.85,742442.628,801280.81,853634.923,882879.894,604089.523,855528.8,878706.676,1087605.067,877310.495,831674.198,704487.184,752461.769,673915.022,733542.336,635809.738,710166.26,538709.14,707162.828,748031.222,764313.315,
784823.587,718390.518,700384.645,844118.985,952036.707,719837.84,775891.116,622095.932,631812.945,597632.339,731616.899,616834.299,796159.658,708086.018,631835.764,794514.634,882851.334,760558.73,735745.58,696617.91,760136.597,647866.435,678685.175,658574.861,735432.973,793616.979,708107.581,674668.935,725363.975,791763.518,847041.228,869884.825,582220.51,847539.515,882376.386,1070161.504,851828.981,815045.934,700499.445,736971.361,656727.893,731613.042,622206.665,693434.046,527626.73,693127.599,731226.644,749571.939,
763165.952,684999.146,690495.029,832991.103,924184.608,694996.304,757669.161,615539.652,619805.578,586287.798,718388.254,604260.002,781162.466,696306.614,612486.886,782082.05,867853.744,744257.059,723289.942,694108.462,743597.666,624748.068,664715.158,650226.747,722128.307,780412.995,692344.363,673172.152,710172.0,781526.231,831306.033,853272.125,564032.67,838791.441,883773.808,1049914.85,831778.131,799610.557,702672.257,725458.949,638553.654,726871.804,614894.083,675588.256,511706.164,681698.326,717961.816,735057.89,
737378.006,675967.295,683438.096,817609.438,886991.847,668958.802,742190.856,601051.413,609316.569,575324.944,704771.75,585791.169,767178.727,677748.434,592328.951,765840.281,857749.162,732673.923,707938.537,691675.879,729086.155,602622.457,648301.502,639319.519,710658.518,769121.416,682140.545,670233.415,695148.565,772553.024,808616.196,836371.999,548939.018,821890.463,885210.115,1037118.218,812202.068,783843.818,707465.14,714702.03,621612.588,721787.711,611065.992,659799.719,499155.654,677590.769,703961.789,726752.081,
723910.15,666374.257,677569.502,811048.484,849618.739,652590.474,721804.632,590187.236,590848.888,558583.201,689812.943,568599.988,754483.207,662971.844,574045.599,747288.211,847469.171,720166.948,694960.757,686325.706,714409.536,580975.15,632301.234,629877.169,697978.33,760957.562,666243.37,663435.917,681067.11,767219.439,790374.744,816373.25,533957.003,806696.161,884317.067,1024203.803,791582.709,774743.157,712357.331,692804.722,610352.325,716036.899,606573.795,649612.232,486667.311,667029.026,692500.338,726181.603,
708412.561,661958.948,688060.429,804330.958,800627.275,632583.523,701128.717,572263.634,574852.185,546037.596,674454.721,551984.316,744848.058,655507.993,563010.57,728896.345,838526.895,712906.43,680662.15,679125.191,704976.476,561881.738,617096.016,618804.101,683467.43,749775.643,650564.807,658974.361,664977.013,762067.483,773168.938,791338.332,521861.508,790940.773,876023.664,1003579.505,769724.397,764868.144,712528.916,673795.17,605627.868,706358.634,603320.443,639418.421,477839.394,652760.014,675586.734,723209.317,
693944.71,655515.96,689183.257,784379.423,757625.336,615284.139,683195.755,554245.682,557214.921,542905.084,656110.987,537565.343,741953.369,649688.68,549733.888,712231.497,827973.845,707488.684,669039.031,672021.954,694542.888,549155.962,604668.012,601900.067,665433.051,736053.238,639452.952,650975.513,642447.665,758476.065,757224.713,771403.674,510702.889,771013.184,868808.481,978389.675,752788.084,749518.583,718334.577,651788.911,599000.532,695614.239,598571.935,631853.665,474050.992,639289.222,661060.127,718890.454,
680991.723,646949.401,688911.743,771201.465,737154.812,600269.593,664181.006,527975.004,537926.959,534995.945,638043.812,523998.628,741090.618,638368.792,541554.255,694600.27,818584.635,697586.769,656448.747,661482.092,681289.98,531361.518,595043.654,581983.855,649372.061,717273.787,631963.147,641563.448,623042.96,756890.921,743544.164,748329.825,499107.412,754117.376,858546.452,958205.242,736480.298,735677.897,718835.566,633019.497,593573.059,688655.449,594399.886,620260.797,473471.658,623518.92,641729.59,710799.884,
662865.689,641472.306,698705.499,746516.582,699429.056,583871.208,649998.219,505925.039,529595.751,524414.219,616977.867,512544.001,734885.449,630626.075,534013.0,680398.972,809379.61,687535.277,645119.42,650928.645,667086.002,510296.4,589319.121,567158.111,634894.893,696738.958,621760.926,634712.233,603363.239,749359.106,738278.379,722357.835,490230.302,738310.378,847632.091,939934.237,720221.379,722846.096,719022.002,615423.096,587813.857,683539.751,590222.516,609030.913,469645.238,596445.307,619334.054,701124.074,
645811.314,637858.938,694656.448,720811.584,677083.182,565879.903,634481.236,495034.767,517436.863,,597932.44,498401.014,725182.677,623069.148,524464.314,669847.904,794683.548,678177.108,633236.544,638980.082,656667.261,493581.93,584169.259,553829.493,622764.131,678690.399,615445.189,630336.482,579876.338,738607.921,724174.127,705943.093,482731.949,722740.611,843371.989,925039.211,706584.912,705076.579,717493.676,609555.419,579848.779,680054.383,586406.977,593093.206,461358.919,573954.685,598910.892,691292.189,
636427.172,630224.241,687463.53,694321.026,664302.599,548762.756,626635.178,474343.935,512226.718,,586521.874,485208.709,710174.452,612551.659,514577.861,660831.439,778285.286,667856.795,627347.591,625917.638,646528.8,475391.405,577767.882,535738.542,615320.789,665925.888,609605.075,627330.759,561013.192,729099.831,706662.871,694463.837,474909.425,707205.19,835681.51,908425.113,697579.968,690483.551,717085.681,599106.001,568609.26,682267.697,581088.07,576683.83,448731.618,563173.942,582849.286,677843.781,
622136.254,626352.614,681532.022,669243.363,641279.445,532801.449,616287.853,469100.761,507369.881,,582926.713,470415.968,694415.645,599519.0,508288.141,652332.754,765131.367,658308.313,619027.873,612392.495,637039.916,454974.499,571985.016,516126.932,613263.747,655770.012,603403.334,625079.193,555357.404,719232.959,695529.487,683419.43,470824.245,691928.842,829100.671,889635.363,686556.082,678138.851,714760.574,594052.28,560950.926,684865.461,576625.125,560313.317,440973.113,553190.876,565498.876,660231.204,
613920.562,624620.78,678113.676,652303.196,613812.285,515679.815,599010.52,465934.318,502579.34,,577411.098,462993.376,677450.727,586790.487,498365.251,650510.895,754099.05,657829.015,614906.765,601949.572,632365.02,439541.009,566016.497,500383.857,614401.296,647947.736,603575.473,622713.383,542163.566,707895.835,684495.338,679809.732,461861.742,678047.064,821944.229,866362.655,675448.195,665428.355,713660.52,588478.069,552386.957,684950.843,568828.203,550964.566,434725.326,546200.999,556943.412,646032.16,
607574.034,600445.717,662073.923,629881.386,617046.797,497982.504,587699.458,457785.367,497402.342,,578303.591,459589.981,663928.317,577320.717,488372.502,650031.481,743910.407,659065.57,607207.381,593056.189,626693.798,429663.53,558417.18,484802.772,613798.982,640049.329,606444.485,620185.766,530807.979,698501.057,668635.195,683174.284,445954.471,663857.512,815236.338,848119.498,667740.645,658770.308,709699.82,581144.047,543011.315,683515.321,562229.545,537060.979,427406.253,541609.151,555456.315,636826.419,
584236.745,585352.474,649831.712,614906.264,609374.479,489321.321,573542.884,450050.939,494056.211,,576882.945,455987.69,647569.668,572604.518,481575.008,648076.164,735071.45,655091.484,600668.429,588094.902,620566.032,418346.403,551832.051,464786.619,614998.042,632625.522,606855.365,617304.548,522792.941,688917.085,655384.793,687788.292,428036.923,649431.943,810777.128,823125.894,658808.203,653734.679,701937.523,571111.911,533693.199,683017.978,559011.903,525989.176,424883.268,540097.839,549991.418,629726.044,
567525.673,571146.18,646247.218,601689.44,588998.969,476717.75,554842.795,444404.57,490181.103,,570211.284,454892.757,633119.902,570646.674,473760.96,644285.048,723348.841,649146.613,587697.851,587724.133,611266.993,408014.026,548783.074,449736.021,612068.501,623994.943,604158.439,608951.956,513269.136,678199.78,641035.334,693040.328,407194.078,628043.548,811123.451,809680.302,651786.253,643574.016,689331.558,559379.024,525411.61,679647.218,556034.135,514285.828,422469.347,538169.309,544961.346,623707.194,
570256.921,547414.59,634536.324,583977.147,585881.885,468770.088,552867.318,437299.648,483338.543,,557313.711,452442.758,616683.928,571973.088,462191.996,640603.993,701099.764,644168.473,573227.467,588697.115,601927.027,399474.067,541597.938,434373.864,608666.894,615619.528,599950.7,600008.648,502308.082,666520.4,623293.239,693453.154,389200.199,622976.556,811694.6,797574.775,650549.357,630147.967,678546.152,547759.973,512457.486,673280.071,556721.201,503112.48,415281.696,538355.396,544152.526,620239.57,
556640.792,552508.817,624795.106,566754.288,568826.979,462436.858,547073.05,423850.348,478508.685,,547260.7,448355.94,604524.11,572041.248,460428.295,631776.547,681213.628,638219.087,558606.709,591626.581,592733.644,391934.073,537253.646,417393.872,610096.044,608248.059,590682.14,587612.73,494140.854,649000.765,608692.572,692557.833,376215.769,614432.775,819873.71,791572.423,651510.384,620351.911,671735.812,536690.516,498980.578,666014.63,559195.582,492174.841,407089.741,537855.201,541698.058,618226.19,
563982.724,552715.43,622195.45,559854.918,541482.558,445624.293,543624.791,415031.789,475534.104,,523456.95,446185.49,596734.907,570289.145,453740.572,625596.345,664565.266,633034.67,552205.881,593758.357,584110.757,382603.107,535192.948,399626.552,606383.879,603746.188,580914.54,578598.986,482143.12,634818.792,597913.415,688359.108,371242.527,610252.367,824870.193,790963.999,648875.035,607525.472,666850.436,522542.042,489045.075,662058.354,556093.596,483936.977,399780.704,540657.212,533249.447,616849.015,
577193.002,537473.091,618089.033,547304.368,529315.182,432436.963,542822.318,407253.979,469619.181,,509315.858,444122.223,591347.099,569606.267,445415.16,614375.365,650407.709,629919.982,548906.664,592711.175,576609.812,374007.001,535045.304,380007.474,595796.94,598530.992,573166.865,575467.863,472089.333,625809.678,591326.794,678861.366,372485.581,605250.283,824939.191,792420.366,643637.517,593651.313,664960.829,511059.616,481371.356,658727.462,547506.794,475705.492,392209.676,539429.309,532927.848,605282.936,
569508.169,534842.842,607594.435,536563.347,519848.799,421686.94,531010.68,394325.052,463155.293,,499017.548,435854.329,585632.125,559527.105,439259.132,606644.823,641646.973,630292.339,550431.794,587871.946,570467.624,366504.385,535807.23,363208.54,583702.485,588593.03,570520.409,566905.148,465325.376,620192.143,589159.951,668457.47,375909.43,613556.349,815475.694,783561.96,634831.645,589823.292,668013.778,503704.971,472054.613,657823.755,537287.086,468506.593,389472.703,536556.457,529080.644,603695.968,
566402.546,523995.95,607538.846,530568.74,516243.138,406093.028,522057.837,379847.906,459906.228,,495218.926,423876.553,584329.883,543070.397,437482.733,604077.611,641892.985,631798.643,555040.216,581373.679,562605.739,358256.437,541852.88,351857.709,572235.255,580785.077,570349.491,559616.96,456395.729,614720.943,584507.956,662968.383,372215.54,600400.33,803115.402,781718.574,620795.949,591111.932,670657.169,492891.3,461822.507,659840.462,526369.78,464332.909,385924.765,526919.475,524405.599,597835.976,
559342.865,504645.29,608651.933,522550.717,507006.123,400270.604,519521.974,371295.985,453455.723,,486422.763,419293.664,577667.047,534427.552,430525.249,596578.571,640870.287,629144.819,560259.618,577910.942,552560.381,351734.102,548632.501,348592.112,555812.346,572379.978,561288.372,555382.565,446031.01,612905.963,575358.554,656518.708,369560.114,582358.796,789668.629,776086.164,604357.904,588163.149,669867.284,483460.979,453678.558,662595.13,519055.998,459589.428,378065.46,518436.943,516024.309,592554.957,
549681.003,511431.822,580896.209,510797.987,513996.962,394406.323,510918.824,356465.243,445391.113,,492328.197,407936.05,566479.772,534841.941,425580.424,587443.761,641459.561,623596.619,564720.703,572670.836,543002.065,343748.151,554052.72,344456.747,543992.613,563853.449,554260.587,547567.342,442096.288,611200.524,566346.05,651064.003,367032.373,565029.474,780494.792,763095.926,590709.854,583675.245,666535.633,481690.671,445896.363,663201.525,513525.98,451358.436,368484.726,508709.295,507839.898,580809.936,
551074.643,513653.526,566406.214,501030.232,518505.227,377258.428,505379.738,338848.685,440879.416,,490690.356,399200.43,554081.165,533810.241,420687.371,580721.314,645129.23,621136.914,566438.474,571435.065,530745.509,335107.61,559056.952,343133.318,536543.055,553416.821,543197.309,541230.642,435083.774,602155.922,548246.538,644266.213,357193.381,546795.781,773013.117,751516.012,582119.186,577525.582,664818.986,475975.197,440761.006,660137.846,505129.548,446752.472,357951.453,500591.755,489256.6,583349.317,
549542.713,504937.215,545884.347,494004.696,516743.785,365794.195,504375.906,335497.226,436205.366,,491879.498,402209.452,541313.837,539076.246,414422.942,572093.124,647930.865,615743.638,566296.244,569162.056,520006.478,334037.316,560544.465,338576.496,529908.752,543763.821,529147.866,543755.865,428919.632,586344.334,530089.804,636726.256,346439.629,521585.192,772877.551,742158.65,577271.418,566562.017,660226.72,469744.367,436198.138,652588.147,500124.283,445331.781,343144.07,494961.748,480349.7,566378.991,
532654.855,506254.739,515112.687,479620.729,520599.77,357153.957,502394.567,327799.033,424086.236,,488662.49,406903.076,527121.222,550582.422,403309.5,558255.402,653167.315,605073.638,566690.297,567655.868,511776.927,325430.103,558233.748,330722.894,521762.669,532942.83,517954.972,543837.389,425132.765,572573.07,520236.939,626322.118,338327.585,501297.766,773213.438,730330.88,574850.649,554172.89,652580.107,467828.478,435167.453,642242.801,490091.462,440275.949,334099.19,485762.12,468845.354,551021.922,
526370.531,489818.428,525513.355,466173.758,508005.173,341418.058,496366.728,313962.069,415851.997,,489895.595,399568.021,514806.589,554386.885,393748.761,547153.577,652115.417,597190.63,565892.784,568797.955,503660.694,314432.354,552503.346,323750.109,511089.996,524242.707,516680.537,545457.998,421819.746,562611.713,511725.748,617929.288,333081.796,489938.349,771822.567,714171.496,577525.936,542627.219,647218.93,463470.66,430564.198,628677.383,477756.529,433623.49,328210.769,481786.485,458413.429,543283.24,
519611.537,472225.198,525577.652,463189.299,498018.44,349832.92,500318.112,307541.224,414506.427,,484710.416,397417.048,503351.948,552518.566,385075.227,538197.129,643334.422,589625.653,556664.026,568843.943,496227.312,307697.709,546022.274,318007.21,498376.371,511544.516,515114.097,546032.24,411324.228,553326.306,501332.977,612319.549,327149.114,480851.408,769175.597,696350.294,575728.778,533650.59,639067.361,455558.541,423968.744,616647.13,466947.895,435315.09,318117.383,473210.25,450323.323,541296.782,
502486.345,466025.04,517049.386,454036.588,489989.448,353268.061,503326.385,302535.466,405831.63,,476060.147,394819.898,495763.65,547247.517,375691.402,537205.347,634106.147,575704.822,549635.358,565578.325,487587.175,300501.06,538327.292,310241.74,485193.246,498487.164,515161.157,538682.427,404697.727,547484.849,493131.138,610425.611,326577.571,464803.005,767401.26,672996.989,569735.119,522769.364,628974.201,446946.129,416167.498,604513.098,457612.183,433483.624,307995.092,466988.598,446966.034,535705.638,
503921.205,455285.264,523153.772,451387.907,478373.721,346062.903,484817.934,289406.045,407738.489,,461524.26,386197.307,489387.316,544244.653,367965.505,533194.392,627863.975,563914.566,544523.844,564208.705,482614.242,289093.055,535053.721,306772.138,470848.804,488614.873,513648.789,525670.388,397979.699,546335.776,484286.495,604028.178,326505.115,456255.066,764874.937,651852.777,558472.254,517776.026,617131.01,437615.929,410202.375,595461.053,444454.426,429710.62,300137.087,456133.598,441842.381,541915.334,
506442.237,454874.651,525150.457,451655.462,471859.967,349157.614,478010.956,284433.776,411683.746,,447964.022,382348.722,487743.475,533411.464,363683.853,540703.334,621925.004,556365.461,539260.637,563817.028,477477.562,282442.357,533210.7,305696.323,457679.711,484212.833,507285.442,510581.153,388493.997,543546.294,469446.793,601346.78,325558.33,455504.309,761955.304,628189.04,551845.656,513734.916,615828.69,429591.133,406230.485,591496.688,432941.883,425686.395,290573.06,452390.528,438839.061,547141.571,
